variable,ess_basic,ess_bulk,ess_tail,address,sim_num_val
gamma,140.09770440450248,141.96618890498297,432.39715994710247,ei_cdf_sim8_simnum14.csv,14
nu,199.10412282474616,191.7711427431065,598.9931773580814,ei_cdf_sim8_simnum14.csv,14
e0,249.36472658531423,249.2667932835045,405.5225978179658,ei_cdf_sim8_simnum14.csv,14
i0,215.83348982952865,214.6990653536981,578.573733086787,ei_cdf_sim8_simnum14.csv,14
rw_sigma,283.8407476313995,291.3872871523733,659.7501832320803,ei_cdf_sim8_simnum14.csv,14
rt_t_values[0],423.78871623480086,416.7933469995104,1014.106603699483,ei_cdf_sim8_simnum14.csv,14
rt_t_values[1],260.6025734806333,264.8271812411249,915.1513586126428,ei_cdf_sim8_simnum14.csv,14
rt_t_values[2],329.60259003306334,321.1166770147057,650.3574312672007,ei_cdf_sim8_simnum14.csv,14
rt_t_values[3],340.1372080094963,327.1666137880041,755.1388150551006,ei_cdf_sim8_simnum14.csv,14
rt_t_values[4],379.86749768390627,375.71357000407994,848.0277454994005,ei_cdf_sim8_simnum14.csv,14
rt_t_values[5],329.11737728951954,321.488970608,690.7725419232347,ei_cdf_sim8_simnum14.csv,14
rt_t_values[6],345.54991936840486,331.48444736997345,907.9475170399666,ei_cdf_sim8_simnum14.csv,14
rt_t_values[7],311.1995541465117,317.7227311147896,658.6776350132014,ei_cdf_sim8_simnum14.csv,14
rt_t_values[8],333.94588312033636,342.12185528842326,1001.8038498999406,ei_cdf_sim8_simnum14.csv,14
rt_t_values[9],308.6935369523178,298.02986845325324,545.8453071888546,ei_cdf_sim8_simnum14.csv,14
rt_t_values[10],294.26798125069774,286.0421300994622,549.5678450089473,ei_cdf_sim8_simnum14.csv,14
rt_t_values[11],489.52291201257117,474.9119126379156,814.4918614035976,ei_cdf_sim8_simnum14.csv,14
rt_t_values[12],407.98475756222433,404.78830350200457,932.563181100252,ei_cdf_sim8_simnum14.csv,14
rt_t_values[13],470.05962721354643,457.94723678858713,1205.5450233660406,ei_cdf_sim8_simnum14.csv,14
rt_t_values[14],505.25228581652954,485.0471493648356,1215.7629008929573,ei_cdf_sim8_simnum14.csv,14
rt_t_values[15],443.1702732308739,437.1158661613497,1018.2666593737109,ei_cdf_sim8_simnum14.csv,14
rt_t_values[16],517.6863702507866,504.83267873130995,864.2884007836886,ei_cdf_sim8_simnum14.csv,14
rt_t_values[17],415.767326120674,395.5416946029913,793.4500959056398,ei_cdf_sim8_simnum14.csv,14
rt_t_values[18],351.9599624323355,340.3434478422131,705.2698086864254,ei_cdf_sim8_simnum14.csv,14
rt_t_values[19],334.5819409914419,307.08978283734297,551.5077294411673,ei_cdf_sim8_simnum14.csv,14
